id,record_group_id,name,description,language,translated_to_en,category,subcategory,created_at,user_id,product,channel,priority,region,duplicate_type
15555,2805,Lỗi đồng bộ dữ liệu / ปัญหาการซิงค์ข้อมูล,Van de lien quan den Lỗi đồng bộ dữ liệu / ปัญหาการซิงค์ข้อมูล,Vietnamese,Data sync issue,Support,Login,2026-03-03 21:15:28.541725,4da4c526,NetConnect,Teams,4,Sub-Saharan Africa,cross_lang
19806,-1,Datensynchronisierungsproblem,Kunde meldet: Hardwarefehler,German,different,IT,Network,2025-09-29 21:15:28.577591,8c3fe9e6,AppX,Email,1,East Asia,hard_negative
6488,1171,소프트웨어 업데이트 문제 / ปัญหาการอัปเดตซอฟต์แวร์,사용자 보고: 소프트웨어 업데이트 문제 / ปัญหาการอัปเดตซอฟต์แวร์,Korean,Software update issue,Finance,Fraud,2025-08-28 21:15:28.442775,d00e396c,WorkflowAI,Browser Extension,3,Middle East,cross_lang
1952,358,Плтаёж не прошёл,Проблема связана с Плтаёж не прошёл,Russian,Payment failed,IT,Hardware,2025-07-17 21:15:28.398318,255249b0,UserPortal,Slack,1,Africa,typo
5809,1045,Tatizo la usasishaji wa programu...,Mtumiaji ameripoti: Tatizo la usasishaji wa programu...,Swahili,Software update issue,Finance,Refund,2026-03-02 21:15:28.436407,69ea82a0,AdminPanel,Teams,2,North Africa,noise
20240,-1,لیپ ٹاپ کام نہیں کر رہا,سست کارکردگی سے متعلق مسئلہ,Urdu,different,IT,Network,2025-04-30 21:15:28.591128,bdb02d24,ChatBot,In-App,4,East Asia,hard_negative
15418,2779,Errore di rete,Cliente segnala: Errore di rete,Italian,Network error,Support,Profile,2025-04-19 21:15:28.539717,8ab30901,UserPortal,IVR,2,Middle East,paraphrase
10452,1878,Slow performance hai,Issue related to Slow performance hai,English,Slow performance,Support,Account,2025-07-24 21:15:28.483386,5571ff4c,SecureLogin,Browser Extension,3,Scandinavia,codemix
20896,-1,アカウントアクセス拒否,ユーザー報告: チェックアウトエラー,Japanese,different,IT,Network,2025-06-12 21:15:28.591128,7cbe5c81,AuthGuard,Kiosk,2,Africa,hard_negative
17127,3090,Hseaba erişim reddedildi,Hseaba erişim reddedildi ile ilgili sorun,Turkish,Account access denied,HR,Onboarding,2025-05-11 21:15:28.563395,8e9a6d15,ComplianceKit,Social Media,3,Balkans,typo
14791,2663,مشكلة تسجيل الدخول مشكلة,أبلغ العميل عن: مشكلة تسجيل الدخول مشكلة,Arabic,Login issue,Finance,Refund,2025-05-13 21:15:28.531677,d20b9fd3,SchedulerX,Telegram,3,Latin America,codemix
234,40,Masalah login / Masalah login,Pengguna melaporkan: Masalah login / Masalah login,Indonesian,Login issue,HR,Policy,2025-04-22 21:15:28.378963,bd3a3895,TicketMaster,API,5,North America,cross_lang
14340,2581,Hardwarestornig,Probleem gerelateerd aan Hardwarestornig,Dutch,Hardware malfunction,Operations,Warehouse,2025-06-11 21:15:28.523675,8fc67951,MonitorX,In-App,3,Middle East,typo
11793,2115,扫描仪错误 / 鼠标无响应,用户反馈：扫描仪错误 / 鼠标无响应,Chinese,Hardware malfunction,Operations,Compliance,2025-07-20 21:15:28.483386,5464ed2b,AuditLog,Web,2,East Asia,cross_lang
9408,1692,登录问题 / Masalah login,与登录问题 / Masalah login相关的问题,Chinese,Login issue,Operations,Warehouse,2025-05-09 21:15:28.473457,9716b982,DataSync,Email,2,Africa,cross_lang
1067,194,需要回滚 / 소프트웨어 업데이트 문제,与需要回滚 / 소프트웨어 업데이트 문제相关的问题,Chinese,Software update issue,Operations,Supply Chain,2025-04-21 21:15:28.386781,e28f02c8,MonitorX,Telegram,5,Oceania,cross_lang
6139,1108,无法付款 مشكلة,用户反馈：无法付款 مشكلة,Chinese,Payment failed,Operations,Compliance,2025-09-22 21:15:28.438340,59c71838,APIHub,Chat,4,Caribbean,codemix
5727,1030,لاگ ان مسئلہ🙂,صارف نے رپورٹ کیا: لاگ ان مسئلہ🙂,Urdu,Login issue,Sales,Renewal,2025-08-20 21:15:28.435896,0b2369cb,SecureLogin,Mobile,2,Asia,noise
15449,2785,Ошибка сети,Пользователь сообщил: Ошибка сети,Russian,Network error,Sales,Opportunity,2025-12-02 21:15:28.539717,22ce4d3e,TicketMaster,Chatbot,3,Latin America,abbreviation
8007,1438,スピーカーから音出がない,ユーザー報告: スピーカーから音出がない,Japanese,Hardware malfunction,IT,Cloud,2026-03-20 21:15:28.459251,77c86334,ReportGen,In-App,5,Middle East,typo
8658,1554,خطأ في الدفع / Error de facturación,مشكلة مرتبطة بـ خطأ في الدفع / Error de facturación,Arabic,Payment failed,IT,Infrastructure,2026-02-02 21:15:28.460257,a0206bdd,RuleEngine,Desktop App,4,Oceania,cross_lang
19149,3460,账户被锁定,用户反馈：账户被锁定,Chinese,Login issue,Support,SLA,2026-03-22 21:15:28.577591,3f3b8b40,BillingPro,Mobile,2,Iberia,paraphrase
3289,592,ログインの問題 / Inlogprobleem,ユーザー報告: ログインの問題 / Inlogprobleem,Japanese,Login issue,IT,API,2025-10-17 21:15:28.405201,7857a9ee,MonitorX,WhatsApp,1,Africa,cross_lang
3001,539,নেটওয়ার্ক ত্রুটি مشكلة,ব্যবহারকারী রিপোর্ট করেছেন: নেটওয়ার্ক ত্রুটি مشكلة,Bengali,Network error,Support,Escalation,2025-08-21 21:15:28.405201,d7d19487,InsightDash,Telegram,1,Scandinavia,codemix
11516,2065,Problema di aggiornamento software / Masalah pembaruan perangkat lunak,Cliente segnala: Problema di aggiornamento software / Masalah pembaruan perangkat lunak,Italian,Software update issue,IT,Hardware,2026-02-09 21:15:28.483386,b26781a2,WorkflowAI,Chatbot,2,Africa,cross_lang
18006,3251,การขเ้าถึงบัญชีถูกปฏิเสธ,ผู้ใช้รายงาน: การขเ้าถึงบัญชีถูกปฏิเสธ,Thai,Account access denied,HR,Performance,2025-07-13 21:15:28.573446,147c316f,RoleManager,SMS,2,Americas,typo
7785,1400,Problème de mise à jour logicielle,Probleme lie a Problème de mise à jour logicielle,French,Software update issue,Sales,Pipeline,2025-05-29 21:15:28.457641,a0eda678,RuleEngine,API,3,Caribbean,paraphrase
19391,-1,连接断开,用户反馈：系统运行缓慢,Chinese,different,IT,Network,2026-02-21 21:15:28.577591,842c3ba8,InsightDash,Web,5,Sub-Saharan Africa,hard_negative
2840,511,Ứng dụng bị lỗi مشكلة,Van de lien quan den Ứng dụng bị lỗi مشكلة,Vietnamese,App crashing,IT,Cloud,2025-11-04 21:15:28.405201,bfb457a7,RoleManager,Mobile,4,Scandinavia,codemix
2307,418,Hiệu suất chậm hai,Nguoi dung bao cao: Hiệu suất chậm hai,Vietnamese,Slow performance,Finance,Refund,2025-11-18 21:15:28.401800,3de43c31,NetConnect,Chat,5,Southeast Asia,codemix
5627,1010,Problema de atualização de software hai,Cliente reportou: Problema de atualização de software hai,Portuguese,Software update issue,Operations,Compliance,2025-05-25 21:15:28.435033,81994ee5,CloudVault,Browser Extension,4,East Asia,codemix
18122,3272,Problème de synchronisation,Client signale: Problème de synchronisation,French,Data sync issue,IT,Monitoring,2025-12-02 21:15:28.573446,78f9071c,PayFlow,Browser Extension,1,Central Asia,original
8445,1518,Netwerkfout hai,Probleem gerelateerd aan Netwerkfout hai,Dutch,Network error,HR,Exit,2025-10-05 21:15:28.460257,64f12b63,SecureLogin,Slack,5,East Europe,codemix
1744,324,ฮาร์ดแวร์ขัดข้อง,ปัญหาที่เกี่ยวข้องกับ ฮาร์ดแวร์ขัดข้อง,Thai,Hardware malfunction,Operations,Procurement,2025-12-21 21:15:28.396318,9755fb79,ComplianceKit,Tablet,1,Central Asia,noise
8861,1591,Utendaji w apolepole,Tatizo linalohusiana na Utendaji w apolepole,Swahili,Slow performance,Support,SLA,2026-01-09 21:15:28.460257,a65825b4,AdminPanel,Webhook,1,West Europe,typo
8680,1558,Проблема синхронизации данных,Пользователь сообщил: Проблема синхронизации данных,Russian,Data sync issue,Support,Account,2025-11-15 21:15:28.460257,069ec842,BillingPro,Chatbot,4,Europe,paraphrase
13373,2400,क्लाउड सिंक विफल,समस्या क्लाउड सिंक विफल से संबंधित है,Hindi,Data sync issue,Finance,Invoice,2025-07-08 21:15:28.511541,5a57a314,APIHub,Browser Extension,2,Sub-Saharan Africa,original
19608,-1,Laptop werkt niet,Gebruiker meldde: Betaling mislukt,Dutch,different,IT,Network,2025-12-14 21:15:28.577591,2febff62,AuthGuard,Kiosk,3,Caribbean,hard_negative
20624,-1,Performance lente,Probleme lie a Accès au compte refusé,French,different,IT,Network,2026-01-07 21:15:28.591128,c5373b0f,AuditLog,Webhook,4,South Asia,hard_negative
407,73,Toegang tot account geweigerd / 不正アクセス,Gebruiker meldde: Toegang tot account geweigerd / 不正アクセス,Dutch,Account access denied,HR,Policy,2025-10-15 21:15:28.381370,8997a2ff,TicketMaster,API,2,Southeast Asia,cross_lang
9087,1633,লগইন সমস্যা,ব্যবহারকারী রিপোর্ট করেছেন: লগইন সমস্যা,Bengali,Login issue,Operations,Dispatch,2026-03-03 21:15:28.460257,bd2aba17,CloudVault,Social Media,3,Scandinavia,original
5143,925,Donanım arızası مشكلة,Kullanici bildirdi: Donanım arızası مشكلة,Turkish,Hardware malfunction,HR,Recruitment,2025-09-07 21:15:28.429330,8d829d51,IntegrationBus,Kiosk,1,Caribbean,codemix
20469,-1,Problema de sincronización,Cliente reporta: Sin acceso a internet,Spanish,different,IT,Network,2025-11-24 21:15:28.591128,ccae9a55,WorkflowAI,Desktop App,4,Middle East,hard_negative
2647,478,Laptop wrekt niet,Gebruiker meldde: Laptop wrekt niet,Dutch,Laptop not working,HR,Performance,2025-05-09 21:15:28.405201,b580eebe,SearchEngine,Webhook,2,Iberia,typo
6730,1217,App restart loop,Customer reported: App restart loop,English,App crashing,Sales,Commission,2025-06-29 21:15:28.444793,f6c07504,ReportGen,Kiosk,5,Latin America,paraphrase
13970,2508,Laptop tidak brefungsi,Pengguna melaporkan: Laptop tidak brefungsi,Indonesian,Laptop not working,IT,Monitoring,2025-11-24 21:15:28.519828,2fe8b6c5,NetConnect,Teams,3,East Asia,typo
13633,2447,La laptop no funciona hai,Cliente reporta: La laptop no funciona hai,Spanish,Laptop not working,Sales,Forecast,2025-05-20 21:15:28.517119,289260d6,BackupNow,Kiosk,5,Southeast Asia,codemix
8362,1501,Máy tính xách tay không hoạt động,Van de lien quan den Máy tính xách tay không hoạt động,Vietnamese,Laptop not working,Sales,Renewal,2025-08-09 21:15:28.460257,d9fd7c96,RuleEngine,In-App,2,Europe,paraphrase
3482,627,文件未同步,用户反馈：文件未同步,Chinese,Data sync issue,Finance,Audit,2025-05-19 21:15:28.413220,d45bedf9,APIHub,SMS,5,Latin America,typo
20502,-1,로그인 문제,네트워크 오류 관련 문제,Korean,different,IT,Network,2026-03-04 21:15:28.591128,6dad4ff7,BillingPro,API,2,Latin America,hard_negative
10116,1818,Pagamento fallito,Cliente segnala: Pagamento fallito,Italian,Payment failed,Sales,Lead,2026-02-16 21:15:28.477766,be4ea466,NetConnect,IVR,4,Scandinavia,abbreviation
19414,-1,Programu inaanguka,Mtumiaji ameripoti: Hitilafu ya vifaa,Swahili,different,IT,Network,2025-12-03 21:15:28.577591,7035fbe2,ChatBot,Webhook,4,West Europe,hard_negative
20296,-1,Netzwerkfehler,Kunde meldet: Anmeldeproblem,German,different,IT,Network,2025-10-29 21:15:28.591128,3b1abaa5,CloudVault,Teams,2,Asia,hard_negative
20701,-1,Masalah login,Pengguna melaporkan: Masalah pembaruan perangkat lunak,Indonesian,different,IT,Network,2025-12-20 21:15:28.591128,668a1bf5,FlowEngine,Web,2,Balkans,hard_negative
18686,3375,Netwerkfout / Ağ hatası,Gebruiker meldde: Netwerkfout / Ağ hatası,Dutch,Network error,IT,Monitoring,2025-07-28 21:15:28.577591,c91b522f,BillingPro,IVR,5,Americas,cross_lang
2389,433,Masalah pembaruan peragnkat lunak,Pengguna melaporkan: Masalah pembaruan peragnkat lunak,Indonesian,Software update issue,Finance,Billing,2026-01-14 21:15:28.401800,40aaa877,HelpDesk,Social Media,4,Middle East,typo
12118,2170,فشل الكمبيوتر المحمول hai,مشكلة مرتبطة بـ فشل الكمبيوتر المحمول hai,Arabic,Laptop not working,Finance,Transaction,2026-02-12 21:15:28.498463,3bdb61da,SearchEngine,Telegram,5,East Europe,codemix
5694,1022,L'ordinateur portable ne fonctionne pas مشكلة,Client signale: L'ordinateur portable ne fonctionne pas مشكلة,French,Laptop not working,Operations,Procurement,2026-01-20 21:15:28.435488,6467cfed,HelpDesk,Web,3,North America,codemix
17561,3168,Aplikasi error / অ্যাপ ক্র্যাশ হচ্ছে,Pengguna melaporkan: Aplikasi error / অ্যাপ ক্র্যাশ হচ্ছে,Indonesian,App crashing,IT,Security,2026-01-31 21:15:28.567415,2a56f2a1,AppX,Slack,3,North Africa,cross_lang
362,65,Ноутбук не работеат,Проблема связана с Ноутбук не работеат,Russian,Laptop not working,IT,Software,2026-03-07 21:15:28.379978,0c781151,BillingPro,Social Media,5,Sub-Saharan Africa,typo
16185,2919,Lỗi mạng??,Nguoi dung bao cao: Lỗi mạng??,Vietnamese,Network error,HR,Attendance,2025-07-25 21:15:28.548603,98103575,AuthGuard,Slack,4,Europe,noise
7565,1364,Проблема синхронизации данных,Проблема связана с Проблема синхронизации данных,Russian,Data sync issue,HR,Payroll,2025-04-14 21:15:28.454627,6ff1faca,HelpDesk,Browser Extension,4,Sub-Saharan Africa,original
158,28,ログインページが開かない,ユーザー報告: ログインページが開かない,Japanese,Login issue,IT,API,2026-04-11 21:15:28.377959,91f3390f,RuleEngine,Desktop App,1,Europe,abbreviation
16909,3051,नेटवर्क त्रुटि,ग्राहक ने रिपोर्ट किया: नेटवर्क त्रुटि,Hindi,Network error,Sales,Lead,2025-07-29 21:15:28.561386,c9559399,NetConnect,SMS,5,Balkans,abbreviation
20704,-1,Ağ hatası,Donanım arızası ile ilgili sorun,Turkish,different,IT,Network,2025-08-30 21:15:28.591128,4fa5f6ca,WorkflowAI,Email,1,Scandinavia,hard_negative
18018,3252,Offline data mismatch,Customer reported: Offline data mismatch,English,Data sync issue,Operations,Warehouse,2025-06-01 21:15:28.573446,7b0955bb,NetConnect,Tablet,3,Southeast Asia,paraphrase
21544,-1,데이터 동기화 문제,사용자 보고: 하드웨어 오작동,Korean,different,IT,Network,2025-04-16 21:15:28.591128,ff212d44,ReportGen,WhatsApp,4,North America,hard_negative
9306,1674,Приложение вылетает#,Пользователь сообщил: Приложение вылетает#,Russian,App crashing,HR,Recruitment,2026-02-05 21:15:28.471536,49149397,SearchEngine,IVR,3,East Asia,noise
13374,2400,Veri senkronizasyon sorunu,Kullanici bildirdi: Veri senkronizasyon sorunu,Turkish,Data sync issue,Sales,Opportunity,2026-01-22 21:15:28.511541,6a662e42,DataSync,IVR,1,Sub-Saharan Africa,original
12150,2174,Kompyuta ndogo haifanyi kazi,Mtumiaji ameripoti: Kompyuta ndogo haifanyi kazi,Swahili,Laptop not working,HR,Exit,2025-08-06 21:15:28.498463,0142cb3d,AssetTrack,Slack,5,Sub-Saharan Africa,noise
5849,1053,جهات الاتصال لا تُحدَّث hai,مشكلة مرتبطة بـ جهات الاتصال لا تُحدَّث hai,Arabic,Data sync issue,Operations,Dispatch,2026-02-13 21:15:28.437043,5ca6b030,IntegrationBus,Webhook,2,Africa,codemix
20906,-1,Lỗi đăng nhập,Van de lien quan den Lỗi cập nhật phần mềm,Vietnamese,different,IT,Network,2025-08-11 21:15:28.591128,ab162d85,BillingPro,Desktop App,5,Scandinavia,hard_negative
11019,1980,رسوم مزدوجة,مشكلة مرتبطة بـ رسوم مزدوجة,Arabic,Payment failed,Support,Access,2025-09-28 21:15:28.483386,fa838fa5,AuditLog,Slack,2,Southeast Asia,abbreviation
9033,1623,Trage prestaties??,Probleem gerelateerd aan Trage prestaties??,Dutch,Slow performance,Sales,CRM,2026-01-05 21:15:28.460257,08b6b7c4,RoleManager,Desktop App,4,Latin America,noise
1215,223,应用卡死 hai,用户反馈：应用卡死 hai,Chinese,App crashing,Operations,Supply Chain,2025-09-12 21:15:28.389391,db025892,MonitorX,Kiosk,2,Latin America,codemix
17083,3081,Laptop funktioniert nicht,Kunde meldet: Laptop funktioniert nicht,German,Laptop not working,Operations,Procurement,2026-04-01 21:15:28.563395,e0685d20,DataSync,Tablet,1,East Asia,abbreviation
